CNTRY,admin1,admin2,CITYID,bed10,bed20,pop10,pop20,rate
,Nara-ken,Ando-cho,JP29017,0 ,0 ,7929 ,7225 ,-8.88%
,Nara-ken,Kawanishi-cho,JP29018,0 ,0 ,8653 ,8167 ,-5.62%
,Nara-ken,Miyake-cho,JP29019,0 ,0 ,7440 ,6439 ,-13.45%
,Nara-ken,Tawaramoto-cho,JP29020,320 ,320 ,32121 ,31177 ,-2.94%
,Nara-ken,Soni-mura,JP29021,0 ,0 ,1895 ,1295 ,-31.66%
,Nara-ken,Mitsue-mura,JP29022,0 ,0 ,2102 ,1479 ,-29.64%
,Nara-ken,Takatori-cho,JP29023,388 ,388 ,7657 ,6729 ,-12.12%
,Nara-ken,Asuka-mura,JP29024,0 ,0 ,5856 ,5179 ,-11.56%
,Nara-ken,Kammaki-cho,JP29025,553 ,553 ,23728 ,21714 ,-8.49%
,Nara-ken,Oji-cho,JP29026,105 ,105 ,22182 ,24043 ,8.39%
,Nara-ken,Koryo-cho,JP29027,0 ,0 ,33070 ,33810 ,2.24%
,Nara-ken,Kawai-cho,JP29028,0 ,0 ,18531 ,17018 ,-8.16%
,Nara-ken,Yoshino-cho,JP29029,159 ,96 ,8642 ,6229 ,-27.92%
,Nara-ken,Oyodo-cho,JP29030,413 ,370 ,19176 ,16728 ,-12.77%
,Nara-ken,Shimoichi-cho,JP29031,264 ,0 ,7020 ,5037 ,-28.25%
,Nara-ken,Kurotaki-mura,JP29032,0 ,0 ,840 ,623 ,-25.83%
,Nara-ken,Tenkawa-mura,JP29033,0 ,0 ,1572 ,1176 ,-25.19%
,Nara-ken,Nosegawa-mura,JP29034,0 ,0 ,524 ,357 ,-31.87%
,Nara-ken,Totsukawa-mura,JP29035,0 ,0 ,4107 ,3061 ,-25.47%
,Nara-ken,Shimokitayama-mura,JP29036,0 ,0 ,1039 ,753 ,-27.53%
,Nara-ken,Kamikitayama-mura,JP29037,0 ,0 ,683 ,444 ,-34.99%
,Nara-ken,Kawakami-mura,JP29038,0 ,0 ,1643 ,1156 ,-29.64%
,Nara-ken,Higashiyoshino-mura,JP29039,0 ,0 ,2143 ,1502 ,-29.91%
,Wakayama-ken,Wakayama-shi,JP30001,6356 ,5639 ,370364 ,356729 ,-3.68%
,Wakayama-ken,Kainan-shi,JP30002,377 ,343 ,54783 ,48369 ,-11.71%
,Wakayama-ken,Hashimoto-shi,JP30003,675 ,664 ,66361 ,60818 ,-8.35%
,Wakayama-ken,Arida-shi,JP30004,298 ,256 ,30592 ,26538 ,-13.25%
,Wakayama-ken,Gobo-shi,JP30005,686 ,649 ,26111 ,23481 ,-10.07%
,Wakayama-ken,Tanabe-shi,JP30006,1222 ,1075 ,79119 ,69870 ,-11.69%
,Wakayama-ken,Shingu-shi,JP30007,545 ,545 ,31498 ,27171 ,-13.74%
,Wakayama-ken,Kinokawa-shi,JP30008,648 ,642 ,65840 ,58816 ,-10.67%
,Wakayama-ken,Iwade-shi,JP30009,572 ,514 ,52882 ,53967 ,2.05%
,Wakayama-ken,Kimino-cho,JP30010,307 ,254 ,10391 ,8256 ,-20.55%
,Wakayama-ken,Katsuragi-cho,JP30011,126 ,104 ,18230 ,15967 ,-12.41%
,Wakayama-ken,Kudoyama-cho,JP30012,120 ,120 ,4963 ,3856 ,-22.31%
,Wakayama-ken,Koya-cho,JP30013,41 ,0 ,3975 ,2970 ,-25.28%
,Wakayama-ken,Yuasa-cho,JP30014,184 ,184 ,13210 ,11122 ,-15.81%
,Wakayama-ken,Hirogawa-cho,JP30015,0 ,0 ,7714 ,6781 ,-12.09%
,Wakayama-ken,Aridagawa-cho,JP30016,491 ,491 ,27162 ,25258 ,-7.01%
,Wakayama-ken,Mihama-cho,JP30017,0 ,0 ,8077 ,6867 ,-14.98%
,Wakayama-ken,Hidaka-cho,JP30018,134 ,34 ,7432 ,7673 ,3.24%
,Wakayama-ken,Yura-cho,JP30019,0 ,0 ,6508 ,5364 ,-17.58%
,Wakayama-ken,Inami-cho,JP30020,458 ,484 ,8606 ,7720 ,-10.30%
,Wakayama-ken,Minabe-cho,JP30021,0 ,0 ,13470 ,11818 ,-12.26%
,Wakayama-ken,Hidakagawa-cho,JP30022,0 ,0 ,10509 ,9219 ,-12.28%
,Wakayama-ken,Shirahama-cho,JP30023,470 ,409 ,22696 ,20262 ,-10.72%
,Wakayama-ken,Kamitonda-cho,JP30024,64 ,64 ,14807 ,15236 ,2.90%
,Wakayama-ken,Susami-cho,JP30025,72 ,72 ,4730 ,3685 ,-22.09%
,Wakayama-ken,Nachikatsuura-cho,JP30026,248 ,202 ,17080 ,14137 ,-17.23%
,Wakayama-ken,Taiji-cho,JP30027,0 ,0 ,3250 ,2791 ,-14.12%
,Wakayama-ken,Kozagawa-cho,JP30028,0 ,0 ,3103 ,2480 ,-20.08%
,Wakayama-ken,Kitayama-mura,JP30029,0 ,0 ,486 ,404 ,-16.87%
,Wakayama-ken,Kushimoto-cho,JP30030,520 ,415 ,18249 ,14959 ,-18.03%
,Tottori-ken,Tottori-shi,JP31001,3390 ,3140 ,197449 ,188465 ,-4.55%
,Tottori-ken,Yonago-shi,JP31002,2799 ,2626 ,148271 ,147317 ,-0.64%
,Tottori-ken,Kurayoshi-shi,JP31003,1355 ,1312 ,50720 ,46485 ,-8.35%
,Tottori-ken,Sakaiminato-shi,JP31004,275 ,273 ,35259 ,32740 ,-7.14%
,Tottori-ken,Iwami-cho,JP31005,160 ,110 ,12362 ,10799 ,-12.64%
,Tottori-ken,Wakasa-cho,JP31006,345 ,270 ,3873 ,2864 ,-26.05%
,Tottori-ken,Chizu-cho,JP31007,99 ,99 ,7718 ,6427 ,-16.73%
,Tottori-ken,Yazu-cho,JP31008,0 ,0 ,18427 ,15937 ,-13.51%
,Tottori-ken,Misasa-cho,JP31009,258 ,178 ,7015 ,6060 ,-13.61%
,Tottori-ken,Yurihama-cho,JP31010,0 ,0 ,17029 ,16055 ,-5.72%
,Tottori-ken,Kotoura-cho,JP31011,0 ,0 ,18531 ,16365 ,-11.69%
,Tottori-ken,Hokuei-cho,JP31012,0 ,0 ,15442 ,14228 ,-7.86%
,Tottori-ken,Hiezu-son,JP31013,0 ,0 ,3339 ,3501 ,4.85%
,Tottori-ken,Daisen-cho,JP31014,0 ,0 ,17491 ,15370 ,-12.13%
,Tottori-ken,Nambu-cho,JP31015,134 ,126 ,11536 ,10323 ,-10.51%
,Tottori-ken,Hoki-cho,JP31016,278 ,238 ,11621 ,10696 ,-7.96%
,Tottori-ken,Nichinan-cho,JP31017,99 ,99 ,5460 ,4196 ,-23.15%
,Tottori-ken,Hino-cho,JP31018,195 ,150 ,3745 ,2907 ,-22.38%
,Tottori-ken,Kofu-cho,JP31019,0 ,0 ,3379 ,2672 ,-20.92%
,Shimane-ken,Matsue-shi,JP32001,3420 ,2975 ,208613 ,203616 ,-2.40%
,Shimane-ken,Hamada-shi,JP32002,988 ,888 ,61713 ,54592 ,-11.54%
,Shimane-ken,Izumo-shi,JP32003,2790 ,2695 ,171485 ,172775 ,0.75%
,Shimane-ken,Masuda-shi,JP32004,885 ,778 ,50015 ,45003 ,-10.02%
,Shimane-ken,Oda-shi,JP32005,549 ,397 ,37996 ,32846 ,-13.55%
,Shimane-ken,Yasugi-shi,JP32006,747 ,529 ,41836 ,37062 ,-11.41%
,Shimane-ken,Gotsu-shi,JP32007,564 ,447 ,25697 ,22959 ,-10.65%
,Shimane-ken,Unnan-shi,JP32008,547 ,496 ,41917 ,36007 ,-14.10%
,Shimane-ken,Okuizumo-cho,JP32009,158 ,98 ,14456 ,11849 ,-18.03%
,Shimane-ken,Iinan-cho,JP32010,48 ,48 ,5534 ,4577 ,-17.29%
,Shimane-ken,Kawamoto-machi,JP32011,85 ,81 ,3900 ,3248 ,-16.72%
,Shimane-ken,Misato-cho,JP32012,0 ,0 ,5351 ,4355 ,-18.61%
,Shimane-ken,Onan-cho,JP32013,98 ,98 ,11959 ,10163 ,-15.02%
,Shimane-ken,Tsuwano-cho,JP32014,99 ,49 ,8427 ,6875 ,-18.42%
,Shimane-ken,Yoshika-cho,JP32015,309 ,110 ,6810 ,6077 ,-10.76%
,Shimane-ken,Ama-cho,JP32016,0 ,0 ,2374 ,2267 ,-4.51%
,Shimane-ken,Nishinoshima-cho,JP32017,44 ,44 ,3136 ,2788 ,-11.10%
,Shimane-ken,Chibu-mura,JP32018,0 ,0 ,657 ,634 ,-3.50%
,Shimane-ken,Okinoshima-cho,JP32019,134 ,115 ,15521 ,13433 ,-13.45%
,Okayama-ken,Okayama-shi,JP33001,11468 ,10930 ,709584 ,724691 ,2.13%
,Okayama-ken,Kurashiki-shi,JP33002,7553 ,7396 ,475513 ,474592 ,-0.19%
,Okayama-ken,Tsuyama-shi,JP33003,1828 ,1644 ,106788 ,99937 ,-6.42%
,Okayama-ken,Tamano-shi,JP33004,1101 ,751 ,64588 ,56531 ,-12.47%
,Okayama-ken,Kasaoka-shi,JP33005,982 ,855 ,54225 ,46088 ,-15.01%
,Okayama-ken,Ibara-shi,JP33006,342 ,272 ,43927 ,38384 ,-12.62%
,Okayama-ken,Soja-shi,JP33007,222 ,214 ,66201 ,69030 ,4.27%
,Okayama-ken,Takahashi-shi,JP33008,780 ,549 ,34963 ,29072 ,-16.85%
,Okayama-ken,Niimi-shi,JP33009,333 ,323 ,33870 ,28079 ,-17.10%
,Okayama-ken,Bizen-shi,JP33010,356 ,316 ,37839 ,32320 ,-14.59%
,Okayama-ken,Setouchi-shi,JP33011,1534 ,1235 ,37852 ,36048 ,-4.77%
,Okayama-ken,Akaiwa-shi,JP33012,246 ,245 ,43458 ,42661 ,-1.83%
,Okayama-ken,Maniwa-shi,JP33013,1026 ,767 ,48964 ,42725 ,-12.74%
,Okayama-ken,Mimasaka-shi,JP33014,295 ,223 ,30498 ,25939 ,-14.95%
,Okayama-ken,Asakuchi-shi,JP33015,247 ,207 ,36114 ,32772 ,-9.25%
,Okayama-ken,Wake-cho,JP33016,222 ,165 ,15362 ,13623 ,-11.32%
,Okayama-ken,Hayashima-cho,JP33017,506 ,395 ,12214 ,12368 ,1.26%
,Okayama-ken,Satosho-cho,JP33018,70 ,70 ,10916 ,10950 ,0.31%
,Okayama-ken,Yakage-cho,JP33019,165 ,165 ,15092 ,13414 ,-11.12%
,Okayama-ken,Shinjo-son,JP33020,0 ,0 ,957 ,813 ,-15.05%
,Okayama-ken,Kagamino-cho,JP33021,198 ,198 ,13580 ,12062 ,-11.18%
,Okayama-ken,Shoo-cho,JP33022,183 ,179 ,11195 ,10888 ,-2.74%
,Okayama-ken,Nagi-cho,JP33023,0 ,0 ,6085 ,5578 ,-8.33%
,Okayama-ken,Nishiawakura-son,JP33024,0 ,0 ,1520 ,1398 ,-8.03%
,Okayama-ken,Kumenan-cho,JP33025,0 ,0 ,5296 ,4530 ,-14.46%
,Okayama-ken,Misaki-cho,JP33026,301 ,301 ,15642 ,13053 ,-16.55%
,Okayama-ken,Kibichuo-cho,JP33027,266 ,208 ,13033 ,10886 ,-16.47%
,Hiroshima-ken,Hiroshima-shi,JP34001,14969 ,13740 ,1173843 ,1200754 ,2.29%
,Hiroshima-ken,Kure-shi,JP34002,4395 ,4130 ,239973 ,214592 ,-10.58%
,Hiroshima-ken,Takehara-shi,JP34003,509 ,469 ,28644 ,23993 ,-16.24%
,Hiroshima-ken,Mihara-shi,JP34004,2498 ,2110 ,100509 ,90573 ,-9.89%
,Hiroshima-ken,Onomichi-shi,JP34005,1981 ,1870 ,145202 ,131170 ,-9.66%
,Hiroshima-ken,Fukuyama-shi,JP34006,5903 ,5686 ,461357 ,460930 ,-0.09%
,Hiroshima-ken,Fuchu-shi,JP34007,3644 ,3517 ,42563 ,37655 ,-11.53%
,Hiroshima-ken,Miyoshi-shi,JP34008,295 ,295 ,56605 ,50681 ,-10.47%
,Hiroshima-ken,Shobara-shi,JP34009,655 ,577 ,40244 ,33633 ,-16.43%
,Hiroshima-ken,Otake-shi,JP34010,876 ,876 ,28836 ,26319 ,-8.73%
,Hiroshima-ken,Higashihiroshima-shi,JP34011,2859 ,2773 ,190135 ,196608 ,3.40%
,Hiroshima-ken,Hatsukaichi-shi,JP34012,1697 ,1607 ,114038 ,114173 ,0.12%
,Hiroshima-ken,Akitakata-shi,JP34013,851 ,340 ,31487 ,26448 ,-16.00%
,Hiroshima-ken,Etajima-shi,JP34014,340 ,321 ,27031 ,21930 ,-18.87%
,Hiroshima-ken,Fuchu-cho,JP34015,621 ,587 ,50442 ,51155 ,1.41%
,Hiroshima-ken,Kaita-cho,JP34016,121 ,118 ,28475 ,29636 ,4.08%
,Hiroshima-ken,Kumano-cho,JP34017,0 ,0 ,24533 ,22834 ,-6.93%
,Hiroshima-ken,Saka-cho,JP34018,330 ,312 ,13262 ,12582 ,-5.13%
,Hiroshima-ken,Akiota-cho,JP34019,199 ,149 ,7255 ,5740 ,-20.88%
,Hiroshima-ken,Kitahiroshima-cho,JP34020,467 ,421 ,19969 ,17763 ,-11.05%
,Hiroshima-ken,Osakikamijima-cho,JP34021,0 ,0 ,8448 ,7158 ,-15.27%
,Hiroshima-ken,Sera-cho,JP34022,110 ,155 ,17549 ,15125 ,-13.81%
,Hiroshima-ken,Jinsekikogen-cho,JP34023,95 ,83 ,10350 ,8250 ,-20.29%
,Yamaguchi-ken,Shimonoseki-shi,JP35001,5675 ,5047 ,280947 ,255051 ,-9.22%
,Yamaguchi-ken,Ube-shi,JP35002,4840 ,4142 ,173772 ,162570 ,-6.45%
,Yamaguchi-ken,Yamaguchi-shi,JP35003,2982 ,2789 ,196628 ,193966 ,-1.35%
,Yamaguchi-ken,Hagi-shi,JP35004,1050 ,947 ,53747 ,44626 ,-16.97%
,Yamaguchi-ken,Hofu-shi,JP35005,1831 ,1812 ,116611 ,113979 ,-2.26%
,Yamaguchi-ken,Kudamatsu-shi,JP35006,364 ,400 ,55012 ,55887 ,1.59%
,Yamaguchi-ken,Iwakuni-shi,JP35007,2347 ,2254 ,143857 ,129125 ,-10.24%
,Yamaguchi-ken,Hikari-shi,JP35008,856 ,819 ,53004 ,49798 ,-6.05%
,Yamaguchi-ken,Nagato-shi,JP35009,933 ,861 ,38349 ,32519 ,-15.20%
,Yamaguchi-ken,Yanai-shi,JP35010,1038 ,1038 ,34730 ,30799 ,-11.32%
,Yamaguchi-ken,Mine-shi,JP35011,547 ,540 ,28630 ,23247 ,-18.80%
,Yamaguchi-ken,Shunan-shi,JP35012,2553 ,2420 ,149487 ,137540 ,-7.99%
,Yamaguchi-ken,Sanyoonoda-shi,JP35013,952 ,908 ,64550 ,60326 ,-6.54%
,Yamaguchi-ken,Suooshima-cho,JP35014,398 ,330 ,19084 ,14798 ,-22.46%
,Yamaguchi-ken,Waki-cho,JP35015,0 ,0 ,6378 ,6034 ,-5.39%
,Yamaguchi-ken,Kaminoseki-cho,JP35016,0 ,0 ,3332 ,2342 ,-29.71%
,Yamaguchi-ken,Tabuse-cho,JP35017,0 ,0 ,15986 ,14483 ,-9.40%
,Yamaguchi-ken,Hirao-cho,JP35018,1080 ,476 ,13491 ,11914 ,-11.69%
,Yamaguchi-ken,Abu-cho,JP35019,0 ,0 ,3743 ,3055 ,-18.38%
,Tokushima-ken,Tokushima-shi,JP36001,6531 ,6125 ,264548 ,252391 ,-4.60%
,Tokushima-ken,Naruto-shi,JP36002,1486 ,1169 ,61513 ,54622 ,-11.20%
,Tokushima-ken,Komatsushima-shi,JP36003,956 ,908 ,40614 ,36149 ,-10.99%
,Tokushima-ken,Anan-shi,JP36004,980 ,768 ,76063 ,69470 ,-8.67%
,Tokushima-ken,Yoshinogawa-shi,JP36005,1086 ,865 ,44020 ,38772 ,-11.92%
,Tokushima-ken,Awa-shi,JP36006,198 ,198 ,39247 ,34713 ,-11.55%
,Tokushima-ken,Mima-shi,JP36007,797 ,590 ,32484 ,28055 ,-13.63%
,Tokushima-ken,Miyoshi-shi,JP36008,295 ,295 ,29951 ,23605 ,-21.19%
,Tokushima-ken,Katsuura-cho,JP36009,65 ,60 ,5765 ,4837 ,-16.10%
,Tokushima-ken,Kamikatsu-cho,JP36010,0 ,0 ,1783 ,1380 ,-22.60%
,Tokushima-ken,Sanagouchi-son,JP36011,0 ,0 ,2588 ,2058 ,-20.48%
,Tokushima-ken,Ishii-cho,JP36012,153 ,93 ,25954 ,24833 ,-4.32%
,Tokushima-ken,Kamiyama-cho,JP36013,0 ,0 ,6038 ,4647 ,-23.04%
,Tokushima-ken,Naka-cho,JP36014,40 ,40 ,9318 ,7367 ,-20.94%
,Tokushima-ken,Mugi-cho,JP36015,110 ,110 ,4826 ,3743 ,-22.44%
,Tokushima-ken,Minami-cho,JP36016,224 ,194 ,7765 ,6222 ,-19.87%
,Tokushima-ken,Kaiyo-cho,JP36017,45 ,45 ,10446 ,8358 ,-19.99%
,Tokushima-ken,Matsushige-cho,JP36018,140 ,356 ,15070 ,14583 ,-3.23%
,Tokushima-ken,Kitajima-cho,JP36019,359 ,313 ,21658 ,22745 ,5.02%
,Tokushima-ken,Aizumi-cho,JP36020,88 ,107 ,33338 ,35246 ,5.72%
,Tokushima-ken,Itano-cho,JP36021,420 ,390 ,14241 ,13042 ,-8.42%
,Tokushima-ken,Kamiita-cho,JP36022,240 ,228 ,12727 ,11384 ,-10.55%
,Tokushima-ken,Tsurugi-cho,JP36023,208 ,194 ,10490 ,7715 ,-26.45%
,Tokushima-ken,Higashimiyoshi-cho,JP36024,462 ,379 ,15044 ,13622 ,-9.45%
,Kagawa-ken,Takamatsu-shi,JP37001,6309 ,5686 ,419429 ,417496 ,-0.46%
,Kagawa-ken,Marugame-shi,JP37002,2039 ,1885 ,110473 ,109513 ,-0.87%
,Kagawa-ken,Sakaide-shi,JP37003,1247 ,1302 ,55621 ,50624 ,-8.98%
,Kagawa-ken,Zentsuji-shi,JP37004,880 ,776 ,33817 ,31631 ,-6.46%
,Kagawa-ken,Kanonji-shi,JP37005,1370 ,1219 ,62690 ,57438 ,-8.38%
,Kagawa-ken,Sanuki-shi,JP37006,503 ,407 ,53000 ,47003 ,-11.32%
,Kagawa-ken,Higashikagawa-shi,JP37007,318 ,260 ,33625 ,28279 ,-15.90%
,Kagawa-ken,Mitoyo-shi,JP37008,715 ,690 ,68512 ,61857 ,-9.71%
,Kagawa-ken,Tonosho-cho,JP37009,126 ,0 ,15123 ,12846 ,-15.06%
,Kagawa-ken,Shodoshima-cho,JP37010,473 ,465 ,16152 ,13870 ,-14.13%
,Kagawa-ken,Miki-cho,JP37011,692 ,692 ,28464 ,26878 ,-5.57%
,Kagawa-ken,Naoshima-cho,JP37012,0 ,0 ,3325 ,3103 ,-6.68%
,Kagawa-ken,Utazu-cho,JP37013,0 ,56 ,18434 ,18699 ,1.44%
,Kagawa-ken,Ayagawa-cho,JP37014,276 ,254 ,24625 ,22693 ,-7.85%
,Kagawa-ken,Kotohira-cho,JP37015,187 ,87 ,9967 ,8468 ,-15.04%
,Kagawa-ken,Tadotsu-cho,JP37016,322 ,318 ,23498 ,22445 ,-4.48%
,Kagawa-ken,Manno-cho,JP37017,130 ,40 ,19087 ,17401 ,-8.83%
,Ehime-ken,Matsuyama-shi,JP38001,7879 ,7312 ,517231 ,511192 ,-1.17%
,Ehime-ken,Imabari-shi,JP38002,2529 ,2209 ,166532 ,151672 ,-8.92%
,Ehime-ken,Uwajima-shi,JP38003,1583 ,1436 ,84210 ,70809 ,-15.91%
,Ehime-ken,Yawatahama-shi,JP38004,1046 ,812 ,38370 ,31987 ,-16.64%
,Ehime-ken,Niihama-shi,JP38005,2526 ,2260 ,121735 ,115938 ,-4.76%
,Ehime-ken,Saijo-shi,JP38006,1825 ,1506 ,112091 ,104791 ,-6.51%
,Ehime-ken,Ozu-shi,JP38007,1150 ,904 ,47157 ,40575 ,-13.96%
,Ehime-ken,Iyo-shi,JP38008,334 ,290 ,38017 ,35133 ,-7.59%
,Ehime-ken,Shikokuchuo-shi,JP38009,1347 ,1235 ,90187 ,82754 ,-8.24%
,Ehime-ken,Seiyo-shi,JP38010,371 ,289 ,42080 ,35388 ,-15.90%
,Ehime-ken,Toon-shi,JP38011,1301 ,1221 ,35253 ,33903 ,-3.83%
,Ehime-ken,Kamijima-cho,JP38012,0 ,0 ,7648 ,6509 ,-14.89%
,Ehime-ken,Kumakogen-cho,JP38013,77 ,77 ,9644 ,7404 ,-23.23%
,Ehime-ken,Masaki-cho,JP38014,209 ,209 ,30359 ,29630 ,-2.40%
,Ehime-ken,Tobe-cho,JP38015,213 ,213 ,21981 ,20480 ,-6.83%
,Ehime-ken,Uchiko-cho,JP38016,0 ,92 ,18045 ,15322 ,-15.09%
,Ehime-ken,Ikata-cho,JP38017,0 ,0 ,10882 ,8397 ,-22.84%
,Ehime-ken,Matsuno-cho,JP38018,0 ,0 ,4377 ,3674 ,-16.06%
,Ehime-ken,Kihoku-cho,JP38019,380 ,356 ,11633 ,9682 ,-16.77%
,Ehime-ken,Ainan-cho,JP38020,396 ,297 ,24061 ,19601 ,-18.54%
,Kochi-ken,Kochi-shi,JP39001,10213 ,8797 ,343393 ,326545 ,-4.91%
,Kochi-ken,Muroto-shi,JP39002,296 ,246 ,15210 ,11742 ,-22.80%
,Kochi-ken,Aki-shi,JP39003,483 ,342 ,19547 ,16243 ,-16.90%
,Kochi-ken,Nankoku-shi,JP39004,1684 ,1694 ,49472 ,46664 ,-5.68%
,Kochi-ken,Tosa-shi,JP39005,445 ,387 ,28686 ,25732 ,-10.30%
,Kochi-ken,Susaki-shi,JP39006,655 ,559 ,24698 ,20590 ,-16.63%
,Kochi-ken,Sukumo-shi,JP39007,769 ,693 ,22610 ,19033 ,-15.82%
,Kochi-ken,Tosashimizu-shi,JP39008,282 ,190 ,16029 ,12388 ,-22.72%
,Kochi-ken,Shimanto-shi,JP39009,907 ,683 ,35933 ,32694 ,-9.01%
,Kochi-ken,Konan-shi,JP39010,1043 ,1048 ,33830 ,32207 ,-4.80%
,Kochi-ken,Kami-shi,JP39011,592 ,539 ,28766 ,26513 ,-7.83%
,Kochi-ken,Toyo-cho,JP39012,0 ,0 ,2947 ,2194 ,-25.55%
,Kochi-ken,Nahari-cho,JP39013,0 ,0 ,3542 ,3034 ,-14.34%
,Kochi-ken,Tano-cho,JP39014,84 ,84 ,2932 ,2498 ,-14.80%
,Kochi-ken,Yasuda-cho,JP39015,0 ,0 ,2970 ,2370 ,-20.20%
,Kochi-ken,Kitagawa-mura,JP39016,0 ,0 ,1367 ,1146 ,-16.17%
,Kochi-ken,Umaji-mura,JP39017,0 ,0 ,1013 ,745 ,-26.46%
,Kochi-ken,Geisei-mura,JP39018,219 ,219 ,4048 ,3694 ,-8.75%
,Kochi-ken,Motoyama-cho,JP39019,131 ,99 ,4103 ,3261 ,-20.52%
,Kochi-ken,Otoyo-cho,JP39020,92 ,80 ,4719 ,3252 ,-31.09%
,Kochi-ken,Tosa-cho,JP39021,150 ,50 ,4358 ,3753 ,-13.88%
,Kochi-ken,Okawa-mura,JP39022,0 ,0 ,411 ,366 ,-10.95%
,Kochi-ken,Ino-cho,JP39023,448 ,297 ,25062 ,21374 ,-14.72%
,Kochi-ken,Niyodogawa-cho,JP39024,51 ,21 ,6500 ,4827 ,-25.74%
,Kochi-ken,Nakatosa-cho,JP39025,51 ,24 ,7584 ,6002 ,-20.86%
,Kochi-ken,Sakawa-cho,JP39026,462 ,452 ,13951 ,12323 ,-11.67%
,Kochi-ken,Ochi-cho,JP39027,232 ,200 ,6374 ,5187 ,-18.62%
,Kochi-ken,Yusuhara-cho,JP39028,30 ,30 ,3984 ,3307 ,-16.99%
,Kochi-ken,Hidaka-mura,JP39029,0 ,0 ,5447 ,4812 ,-11.66%
,Kochi-ken,Tsuno-cho,JP39030,0 ,0 ,6407 ,5291 ,-17.42%
,Kochi-ken,Shimanto-cho,JP39031,269 ,222 ,18733 ,15607 ,-16.69%
,Kochi-ken,Otsuki-cho,JP39032,25 ,25 ,5783 ,4434 ,-23.33%
,Kochi-ken,Mihara-mura,JP39033,0 ,0 ,1681 ,1437 ,-14.52%
,Kochi-ken,Kuroshio-cho,JP39034,100 ,0 ,12366 ,10262 ,-17.01%
,Fukuoka-ken,Kitakyushu-shi,JP40001,19043 ,18596 ,976846 ,939029 ,-3.87%
,Fukuoka-ken,Fukuoka-shi,JP40002,21861 ,21284 ,1463743 ,1612392 ,10.16%
,Fukuoka-ken,Omuta-shi,JP40003,4545 ,4262 ,123638 ,111281 ,-9.99%
,Fukuoka-ken,Kurume-shi,JP40004,7092 ,6512 ,302402 ,303316 ,0.30%
,Fukuoka-ken,Nogata-shi,JP40005,1031 ,946 ,57686 ,56212 ,-2.56%
,Fukuoka-ken,Iizuka-shi,JP40006,2951 ,2784 ,131492 ,126364 ,-3.90%
,Fukuoka-ken,Tagawa-shi,JP40007,2266 ,2006 ,50605 ,46203 ,-8.70%
,Fukuoka-ken,Yanagawa-shi,JP40008,985 ,956 ,71375 ,64475 ,-9.67%
,Fukuoka-ken,Yame-shi,JP40009,1422 ,1422 ,69057 ,60608 ,-12.23%
,Fukuoka-ken,Chikugo-shi,JP40010,443 ,454 ,48512 ,48827 ,0.65%
,Fukuoka-ken,Okawa-shi,JP40011,619 ,619 ,37448 ,32988 ,-11.91%
,Fukuoka-ken,Yukuhashi-shi,JP40012,1289 ,1178 ,70468 ,71426 ,1.36%
,Fukuoka-ken,Buzen-shi,JP40013,472 ,472 ,27031 ,24391 ,-9.77%
,Fukuoka-ken,Nakama-shi,JP40014,267 ,267 ,44210 ,40362 ,-8.70%
,Fukuoka-ken,Ogori-shi,JP40015,1085 ,1032 ,58499 ,59360 ,1.47%
,Fukuoka-ken,Chikushino-shi,JP40016,1570 ,1502 ,100172 ,103311 ,3.13%
,Fukuoka-ken,Kasuga-shi,JP40017,999 ,973 ,106780 ,111023 ,3.97%
,Fukuoka-ken,Onojo-shi,JP40018,1573 ,1548 ,95087 ,102085 ,7.36%
,Fukuoka-ken,Munakata-shi,JP40019,1075 ,1252 ,95501 ,97095 ,1.67%
,Fukuoka-ken,Dazaifu-shi,JP40020,828 ,582 ,70482 ,73164 ,3.81%
,Fukuoka-ken,Koga-shi,JP40021,1579 ,1691 ,57920 ,58786 ,1.50%
,Fukuoka-ken,Fukutsu-shi,JP40022,1438 ,1011 ,55431 ,67033 ,20.93%
,Fukuoka-ken,Ukiha-shi,JP40023,389 ,350 ,31640 ,27981 ,-11.56%
,Fukuoka-ken,Miyawaka-shi,JP40024,725 ,618 ,30081 ,26298 ,-12.58%
,Fukuoka-ken,Kama-shi,JP40025,901 ,756 ,42589 ,35473 ,-16.71%
,Fukuoka-ken,Asakura-shi,JP40026,876 ,833 ,56355 ,50273 ,-10.79%
,Fukuoka-ken,Miyama-shi,JP40027,507 ,477 ,40732 ,35861 ,-11.96%
,Fukuoka-ken,Itoshima-shi,JP40028,1026 ,956 ,98435 ,98877 ,0.45%
,Fukuoka-ken,Nakagawa-shi,JP40029,54 ,60 ,49780 ,50112 ,0.67%
,Fukuoka-ken,Umi-machi,JP40030,597 ,572 ,38592 ,37671 ,-2.39%
,Fukuoka-ken,Sasaguri-machi,JP40031,927 ,847 ,31318 ,31209 ,-0.35%
,Fukuoka-ken,Shime-machi,JP40032,596 ,586 ,43564 ,46377 ,6.46%
,Fukuoka-ken,Sue-machi,JP40033,342 ,231 ,26044 ,28628 ,9.92%
,Fukuoka-ken,Shingu-machi,JP40034,110 ,80 ,24679 ,32927 ,33.42%
,Fukuoka-ken,Hisayama-machi,JP40035,87 ,94 ,8373 ,9068 ,8.30%
,Fukuoka-ken,Kasuya-machi,JP40036,429 ,427 ,41997 ,48190 ,14.75%
