CNTRY,admin1,admin2,emp10,emp20,pop10,pop20,rate
일본,Miyazaki-ken,Shintomi-cho,9922,9158,18092,16564,-8.45%
일본,Miyazaki-ken,Nishimera-son,658,575,1241,1000,-19.42%
일본,Miyazaki-ken,Kijo-cho,2658,2518,5177,4895,-5.45%
일본,Miyazaki-ken,Kawaminami-cho,8962,8144,17009,15194,-10.67%
일본,Miyazaki-ken,Tsuno-cho,5790,5106,11137,9906,-11.05%
일본,Miyazaki-ken,Kadogawa-cho,9233,8642,18854,17379,-7.82%
일본,Miyazaki-ken,Morotsuka-son,969,860,1882,1486,-21.04%
일본,Miyazaki-ken,Shiiba-son,1558,1330,3092,2503,-19.05%
일본,Miyazaki-ken,Misato-cho,3067,2545,6248,4826,-22.76%
일본,Miyazaki-ken,Takachiho-cho,7364,6219,13723,11642,-15.16%
일본,Miyazaki-ken,Hinokage-cho,2406,2032,4463,3635,-18.55%
일본,Miyazaki-ken,Gokase-cho,2159,1888,4427,3472,-21.57%
일본,Kagoshima-ken,Kagoshima-shi,299195,283112,605846,593128,-2.10%
일본,Kagoshima-ken,Kanoya-shi,51563,47524,105070,101096,-3.78%
일본,Kagoshima-ken,Makurazaki-shi,11630,9775,23638,20033,-15.25%
일본,Kagoshima-ken,Akune-shi,11143,9284,23154,19270,-16.77%
일본,Kagoshima-ken,Izumi-shi,27294,25853,55621,51994,-6.52%
일본,Kagoshima-ken,Ibusuki-shi,22713,19328,44396,39011,-12.13%
일본,Kagoshima-ken,Nishinoomote-shi,9085,8163,16951,14708,-13.23%
일본,Kagoshima-ken,Tarumizu-shi,8400,6772,17248,13819,-19.88%
일본,Kagoshima-ken,Satsumasendai-shi,48075,44672,99589,92403,-7.22%
일본,Kagoshima-ken,Hioki-shi,23899,22782,50822,47153,-7.22%
일본,Kagoshima-ken,So-shi,19997,16701,39221,33310,-15.07%
일본,Kagoshima-ken,Kirishima-shi,61093,56910,127487,123135,-3.41%
일본,Kagoshima-ken,Ichikikushikino-shi,14816,13335,31144,27490,-11.73%
일본,Kagoshima-ken,Minamisatsuma-shi,17059,14892,38704,32887,-15.03%
일본,Kagoshima-ken,Shibushi-shi,16700,14543,33034,29329,-11.22%
일본,Kagoshima-ken,Amami-shi,22103,20869,46121,41390,-10.26%
일본,Kagoshima-ken,Minamikyusyu-shi,19268,17009,39065,33080,-15.32%
일본,Kagoshima-ken,Isa-shi,14276,12140,29304,24453,-16.55%
일본,Kagoshima-ken,Aira-shi,35088,36118,74809,76348,2.06%
일본,Kagoshima-ken,Mishima-mura,223,213,418,405,-3.11%
일본,Kagoshima-ken,Toshima-mura,377,433,657,740,12.63%
일본,Kagoshima-ken,Satsuma-cho,12272,10694,24109,20243,-16.04%
일본,Kagoshima-ken,Nagashima-cho,6058,5366,11105,9705,-12.61%
일본,Kagoshima-ken,Yusui-cho,5089,4155,11595,9119,-21.35%
일본,Kagoshima-ken,Osaki-cho,7500,6531,14215,12385,-12.87%
일본,Kagoshima-ken,Higashikushira-cho,3528,3308,6802,6237,-8.31%
일본,Kagoshima-ken,Kinko-cho,4257,3377,8987,6944,-22.73%
일본,Kagoshima-ken,Minamiosumi-cho,3878,3188,8815,6481,-26.48%
일본,Kagoshima-ken,Kimotsuki-cho,7867,6613,17160,14227,-17.09%
일본,Kagoshima-ken,Nakatane-cho,4793,4251,8696,7539,-13.30%
일본,Kagoshima-ken,Minamitane-cho,3440,3177,6218,5445,-12.43%
일본,Kagoshima-ken,Yakushima-cho,7135,6368,13589,11858,-12.74%
일본,Kagoshima-ken,Yamato-son,730,654,1765,1364,-22.72%
일본,Kagoshima-ken,Uken-son,882,763,1932,1621,-16.10%
일본,Kagoshima-ken,Setouchi-cho,4308,3848,9874,8546,-13.45%
일본,Kagoshima-ken,Tatsugo-cho,2583,2858,6078,5817,-4.29%
일본,Kagoshima-ken,Kikai-cho,3886,3475,8169,6629,-18.85%
일본,Kagoshima-ken,Tokunoshima-cho,5639,5028,12090,10147,-16.07%
일본,Kagoshima-ken,Amagi-cho,3205,2880,6653,5517,-17.08%
일본,Kagoshima-ken,Isen-cho,3152,2915,6844,6139,-10.30%
일본,Kagoshima-ken,Wadomari-cho,3740,3610,7114,6246,-12.20%
일본,Kagoshima-ken,China-cho,3422,2998,6806,5750,-15.52%
일본,Kagoshima-ken,Yoron-cho,2740,2881,5327,5115,-3.98%
일본,Okinawa-ken,Naha-shi,144801,133907,315954,317625,0.53%
일본,Okinawa-ken,Ginowan-shi,41735,38238,91928,100125,8.92%
일본,Okinawa-ken,Ishigaki-shi,24076,20343,46922,47637,1.52%
일본,Okinawa-ken,Urasoe-shi,52000,47370,110351,115690,4.84%
일본,Okinawa-ken,Nago-shi,27188,26440,60231,63554,5.52%
일본,Okinawa-ken,Itoman-shi,27535,27826,57320,61007,6.43%
일본,Okinawa-ken,Okinawa-shi,58803,51759,130249,142752,9.60%
일본,Okinawa-ken,Tomigusuku-shi,27197,27837,57261,64612,12.84%
일본,Okinawa-ken,Uruma-shi,52329,44596,116979,125303,7.12%
일본,Okinawa-ken,Miyakojima-shi,26175,25329,52039,52931,1.71%
일본,Okinawa-ken,Nanjo-shi,19227,19869,39758,44043,10.78%
일본,Okinawa-ken,Kunigami-son,2664,2419,5188,4517,-12.93%
일본,Okinawa-ken,Ogimi-son,1531,1525,3221,3092,-4.00%
일본,Okinawa-ken,Higashi-son,1011,905,1794,1598,-10.93%
일본,Okinawa-ken,Nakijin-son,4557,4374,9257,8894,-3.92%
일본,Okinawa-ken,Motobu-cho,6983,6424,13870,12530,-9.66%
일본,Okinawa-ken,Onna-son,5212,5092,10144,10869,7.15%
일본,Okinawa-ken,Ginoza-son,2634,2967,5331,5833,9.42%
일본,Okinawa-ken,Kin-cho,4932,4687,11066,10806,-2.35%
일본,Okinawa-ken,Ie-son,2596,2273,4737,4118,-13.07%
일본,Okinawa-ken,Yomitan-son,17488,16316,38200,41206,7.87%
일본,Okinawa-ken,Kadena-cho,5670,5409,13827,13521,-2.21%
일본,Okinawa-ken,Chatan-cho,11961,10631,27264,28201,3.44%
일본,Okinawa-ken,Kitanakagusuku-son,7100,6741,15951,17969,12.65%
일본,Okinawa-ken,Nakagusuku-son,8556,9493,17680,22157,25.32%
일본,Okinawa-ken,Nishihara-cho,16163,15385,34766,34984,0.63%
일본,Okinawa-ken,Yonabaru-cho,7746,8589,16318,19695,20.69%
일본,Okinawa-ken,Haebaru-cho,16550,18131,35244,40440,14.74%
일본,Okinawa-ken,Tokashiki-son,474,443,760,718,-5.53%
일본,Okinawa-ken,Zamami-son,513,583,865,892,3.12%
일본,Okinawa-ken,Aguni-son,360,353,863,683,-20.86%
일본,Okinawa-ken,Tonaki-son,251,198,452,346,-23.45%
일본,Okinawa-ken,Minamidaito-son,913,845,1442,1285,-10.89%
일본,Okinawa-ken,Kitadaito-son,478,417,665,590,-11.28%
일본,Okinawa-ken,Iheya-son,647,672,1385,1126,-18.70%
일본,Okinawa-ken,Izena-son,808,764,1589,1322,-16.80%
일본,Okinawa-ken,Kumejima-cho,4421,3627,8519,7192,-15.58%
일본,Okinawa-ken,Yaese-cho,13015,14322,26681,30941,15.97%
일본,Okinawa-ken,Tarama-son,669,623,1231,1058,-14.05%
일본,Okinawa-ken,Taketomi-cho,2316,2305,3859,3942,2.15%
일본,Okinawa-ken,Yonaguni-cho,1022,1075,1657,1676,1.15%
태국,Bangkok,Bangkok,3871545,5287678,5673560,5588222,-1.50%
태국,Central Region,Samut Prakan Province,767192,1350008,1223302,1351479,10.48%
태국,Central Region,Nonthaburi Province,537220,958554,1141673,1276745,11.83%
태국,Central Region,Pathum Thani Province,467787,946385,1033837,1176412,13.79%
태국,Central Region,Phra Nakhon Si Ayutthaya Province,438510,490667,793509,819088,3.22%
태국,Central Region,Ang Thong Province,161098,132714,283882,276584,-2.57%
태국,Central Region,Lop Buri Province,483157,432001,758059,742928,-2.00%
태국,Central Region,Sing Buri Province,138060,109865,213216,205898,-3.43%
태국,Central Region,Chai Nat Province,217329,180565,333172,322477,-3.21%
태국,Central Region,Saraburi Province,363155,391220,625689,643828,2.90%
태국,Central Region,Chon Buri Province,726475,1019514,1364002,1566885,14.87%
태국,Central Region,Rayong Province,369226,587276,649275,741524,14.21%
태국,Central Region,Chanthaburi Province,330189,363217,521812,535559,2.63%
태국,Central Region,Trat Province,151516,171911,222855,228536,2.55%
태국,Central Region,Chachoengsao Province,421368,441781,685721,720718,5.10%
태국,Central Region,Prachin Buri Province,272835,353518,473770,493670,4.20%
태국,Central Region,Nakhon Nayok Province,153892,152887,255174,260081,1.92%
태국,Central Region,Sa Kaeo Province,335836,309083,548342,560925,2.29%
태국,Central Region,Ratchaburi Province,509698,447190,846631,869313,2.68%
태국,Central Region,Kanchanaburi Province,496429,449048,838269,891976,6.41%
태국,Central Region,Suphan Buri Province,557756,447815,847308,838628,-1.02%
태국,Central Region,Nakhon Pathom Province,585621,682944,874616,920729,5.27%
태국,Central Region,Samut Sakhon Province,359685,709617,508812,586199,15.21%
태국,Central Region,Samut Songkhram Province,129499,110215,194042,192052,-1.03%
태국,Central Region,Phetchaburi Province,281748,278995,468874,482193,2.84%
태국,Central Region,Prachuap Khiri Khan Province,307509,262074,517050,550678,6.50%
태국,Northern Region,Chiang Mai Province,987581,989347,1655642,1784370,7.78%
태국,Northern Region,Lamphun Province,278581,262568,404673,402011,-0.66%
태국,Northern Region,Lampang Province,491256,403848,756811,728964,-3.68%
태국,Northern Region,Uttaradit Province,280988,214881,461294,448745,-2.72%
태국,Northern Region,Phrae Province,309570,232332,457607,437350,-4.43%
태국,Northern Region,Nan Province,308949,238886,477673,476727,-0.20%
태국,Northern Region,Phayao Province,316815,213048,488120,467356,-4.25%
태국,Northern Region,Chiang Rai Province,745148,592959,1200423,1295026,7.88%
태국,Northern Region,Mae Hong Son Province,158349,106474,244356,284549,16.45%
태국,Northern Region,Nakhon Sawan Province,702199,543757,1073347,1040308,-3.08%
태국,Northern Region,Uthai Thani Province,196982,152178,328950,325868,-0.94%
태국,Northern Region,Kamphaeng Phet Province,429882,416543,727555,714118,-1.85%
태국,Northern Region,Tak Province,317278,236342,526045,670265,27.42%
태국,Northern Region,Sukhothai Province,393924,330515,602601,587883,-2.44%
태국,Northern Region,Phitsanulok Province,495097,482632,854372,849481,-0.57%
태국,Northern Region,Phichit Province,359049,290985,549395,532310,-3.11%
태국,Northern Region,Phetchabun Province,611223,482082,993702,981940,-1.18%
태국,Northeastern Region,Nakhon Ratchasima Province,1603168,1289307,2601167,2633207,1.23%
태국,Northeastern Region,Buri Ram Province,846370,655813,1566740,1581184,0.92%
태국,Northeastern Region,Surin Province,822917,541610,1386277,1378221,-0.58%
태국,Northeastern Region,Si Sa Ket Province,921973,579284,1458370,1458580,0.01%
태국,Northeastern Region,Ubon Ratchathani Province,1115482,879575,1826920,1866697,2.18%
태국,Northeastern Region,Yasothon Province,388428,281722,540267,534500,-1.07%
태국,Northeastern Region,Chaiyaphum Province,712167,473539,1133034,1124924,-0.72%
태국,Northeastern Region,Amnat Charoen Province,243941,134298,373494,376195,0.72%
태국,Northeastern Region,Bueng Kan Province,254465,172686,412613,422042,2.29%
태국,Northeastern Region,Nong Bua Lam Phu Province,303552,226950,505071,509470,0.87%
태국,Northeastern Region,Khon Kaen Province,1072824,905865,1774816,1794531,1.11%
태국,Northeastern Region,Udon Thani Province,930153,631873,1557298,1567983,0.69%
태국,Northeastern Region,Loei Province,416895,311039,629787,638736,1.42%
태국,Northeastern Region,Nong Khai Province,297543,214541,512439,517435,0.97%
태국,Northeastern Region,Maha Sarakham Province,601793,422861,945149,953660,0.90%
태국,Northeastern Region,Roi Et Province,810580,565185,1308570,1298640,-0.76%
태국,Northeastern Region,Kalasin Province,604573,395919,985084,977175,-0.80%
태국,Northeastern Region,Sakon Nakhon Province,649248,423620,1129174,1146936,1.57%
태국,Northeastern Region,Nakhon Phanom Province,459831,293144,708350,717201,1.25%
태국,Northeastern Region,Mukdahan Province,222471,199788,342868,350911,2.35%
태국,Southern Region,Nakhon Si Thammarat Province,1049035,895195,1534887,1550721,1.03%
태국,Southern Region,Krabi Province,244803,206822,444967,477770,7.37%
태국,Southern Region,Phangnga Province,151373,143046,257493,268229,4.17%
태국,Southern Region,Phuket Province,162796,289656,360905,414471,14.84%
태국,Southern Region,Surat Thani Province,587366,610504,1023288,1067726,4.34%
태국,Southern Region,Ranong Province,110227,130374,182648,194372,6.42%
태국,Southern Region,Chumphon Province,310456,285221,495310,509208,2.81%
태국,Southern Region,Songkhla Province,842026,843784,1378574,1428609,3.63%
태국,Southern Region,Satun Province,173764,142368,305879,324098,5.96%
태국,Southern Region,Trang Province,424336,372152,631920,640574,1.37%
태국,Southern Region,Phattalung Province,363760,306772,514492,523077,1.67%
태국,Southern Region,Pattani Province,364644,300875,671615,726015,8.10%
태국,Southern Region,Yala Province,267973,223529,500814,538602,7.55%
태국,Southern Region,Narathiwat Province,430201,321965,757397,804429,6.21%
베트남,Red River Delta,Ha Noi,3514000,4042600,6825820,8246540,20.81%
베트남,Red River Delta,Vinh Phuc,605100,622400,1029500,1171200,13.76%
베트남,Red River Delta,Bac Ninh,605900,758700,1072380,1419130,32.33%
베트남,Red River Delta,Quang Ninh,648200,673500,1181530,1337610,13.21%
베트남,Red River Delta,Hai Duong,1038200,999600,1747830,1916770,9.67%
베트남,Red River Delta,Hai Phong,1036100,1054800,1886200,2053490,8.87%
베트남,Red River Delta,Hung Yen,684000,705200,1150740,1269090,10.28%
베트남,Red River Delta,Thai Binh,1088700,1073700,1798660,1870240,3.98%
베트남,Red River Delta,Ha Nam,474900,460000,795650,861830,8.32%
베트남,Red River Delta,Nam Dinh,1055800,1010900,1816810,1780330,-2.01%
베트남,Red River Delta,Ninh Binh,533400,557000,911690,993920,9.02%
베트남,Northern midlands and mountain areas,Ha Giang,458700,524400,749540,870240,16.10%
베트남,Northern midlands and mountain areas,Cao Bang,336400,345900,514020,533090,3.71%
베트남,Northern midlands and mountain areas,Bac Kan,192900,204300,298690,316460,5.95%
베트남,Northern midlands and mountain areas,Tuyen Quang,439000,474300,733600,792900,8.08%
베트남,Northern midlands and mountain areas,Lao Cai,356400,426300,638150,746360,16.96%
베트남,Northern midlands and mountain areas,Yen Bai,452900,517800,758650,831590,9.61%
베트남,Northern midlands and mountain areas,Thai Nguyen,677100,758000,1139440,1307870,14.78%
베트남,Northern midlands and mountain areas,Lang Son,465900,479700,740910,788710,6.45%
베트남,Northern midlands and mountain areas,Bac Giang,976800,1095200,1586020,1841620,16.12%
베트남,Northern midlands and mountain areas,Phu Tho,846200,836400,1329340,1481880,11.47%
베트남,Northern midlands and mountain areas,Dien Bien,276100,351600,512800,613480,19.63%
베트남,Northern midlands and mountain areas,Lai Chau,229700,283000,392880,469810,19.58%
베트남,Northern midlands and mountain areas,Son La,650500,765800,1115210,1270560,13.93%
베트남,Northern midlands and mountain areas,Hoa Binh,505600,528800,802180,861220,7.36%
베트남,Northern Central area and Central coastal area,Thanh Hoa,2156500,2190400,3427590,3664940,6.92%
베트남,Northern Central area and Central coastal area,Nghe An,1733500,1906300,2996140,3365200,12.32%
베트남,Northern Central area and Central coastal area,Ha Tinh,661100,654400,1236710,1296620,4.84%
베트남,Northern Central area and Central coastal area,Quang Binh,472300,489800,854570,901980,5.55%
베트남,Northern Central area and Central coastal area,Quang Tri,314600,336300,604720,637390,5.40%
베트남,Northern Central area and Central coastal area,Thua Thien-Hue,558200,561300,1100770,1133590,2.98%
베트남,Northern Central area and Central coastal area,Da Nang,442100,534400,968650,1169480,20.73%
베트남,Northern Central area and Central coastal area,Quang Nam,800300,859700,1436830,1505040,4.75%
베트남,Northern Central area and Central coastal area,Quang Ngai,711000,711400,1220120,1233400,1.09%
베트남,Northern Central area and Central coastal area,Binh Dinh,847200,842700,1487460,1487900,0.03%
베트남,Northern Central area and Central coastal area,Phu Yen,494100,497900,863960,874300,1.20%
베트남,Northern Central area and Central coastal area,Khanh Hoa,620100,642500,1170240,1240440,6.00%
베트남,Northern Central area and Central coastal area,Ninh Thuan,306000,318400,567850,593640,4.54%
베트남,Northern Central area and Central coastal area,Binh Thuan,632800,693500,1180680,1239260,4.96%
베트남,Central Highlands,Kon Tum,244200,309700,451610,555640,23.04%
베트남,Central Highlands,Gia Lai,739900,884300,1336100,1541830,15.40%
베트남,Central Highlands,Dak Lak,949900,1079700,1760420,1886940,7.19%
베트남,Central Highlands,Dak Nong,294300,367000,512670,637910,24.43%
베트남,Central Highlands,Lam Dong,668600,763000,1217240,1309790,7.60%
베트남,South East,Binh Phuoc,517300,587600,899570,1011080,12.40%
베트남,South East,Tay Ninh,614500,681500,1090060,1178330,8.10%
베트남,South East,Binh Duong,995300,1597900,1699930,2580550,51.80%
베트남,South East,Dong Nai,1434100,1735900,2661780,3177400,19.37%
베트남,South East,Ba Ria - Vung Tau,516800,577600,1040800,1167940,12.22%
베트남,South East,Ho Chi Minh city,3742200,4589800,7613430,9227600,21.20%
베트남,Mekong River Delta,Long An,831500,1008900,1504080,1713660,13.93%
베트남,Mekong River Delta,Tien Giang,992300,1081100,1682600,1772540,5.35%
베트남,Mekong River Delta,Ben Tre,775000,811300,1262660,1292400,2.36%
베트남,Mekong River Delta,Tra Vinh,570900,550000,1004350,1009940,0.56%
베트남,Mekong River Delta,Vinh Long,590200,589500,1024850,1022970,-0.18%
베트남,Mekong River Delta,Dong Thap,959100,894100,1653230,1600010,-3.22%
베트남,Mekong River Delta,An Giang,1218600,962300,2097540,1904530,-9.20%
베트남,Mekong River Delta,Kien Giang,948100,887100,1694450,1728870,2.03%
베트남,Mekong River Delta,Can Tho,665100,693300,1195930,1240730,3.75%
베트남,Mekong River Delta,Hau Giang,445800,391400,752730,729780,-3.05%
베트남,Mekong River Delta,Soc Trang,744900,629600,1273930,1195740,-6.14%
베트남,Mekong River Delta,Bac Lieu,475100,491600,866870,913480,5.38%
베트남,Mekong River Delta,Ca Mau,661800,656400,1204500,1193890,-0.88%
대만,Northern Region,New Taipei City,1193287,1415275,4054467,4365947,7.68%
대만,Northern Region,Taipei City,1708138,1885704,2655515,2594581,-2.29%
대만,Northern Region,Keelung City,77956,84381,381809,367264,-3.81%
대만,Northern Region,Hsinchu City,246187,269628,476273,499468,4.87%
대만,Northern Region,Yilan County,104479,123494,426975,433319,1.49%
대만,Northern Region,Taoyuan City,828228,1041051,2190342,2441064,11.45%
대만,Northern Region,Hsinchu County,200569,301994,522163,633163,21.26%
대만,Central Region,Taichung City,1007705,1307532,2731056,3033840,11.09%
대만,Central Region,Miaoli County,143199,171984,530339,521962,-1.58%
대만,Central Region,Changhua County,348242,418101,1226420,1186795,-3.23%
대만,Central Region,Nantou County,97200,115670,460869,430211,-6.65%
대만,Central Region,Yunlin County,134732,168888,618581,591111,-4.44%
대만,Southern Region,Tainan City,604458,727670,1840257,1875076,1.89%
대만,Southern Region,Kaohsiung City,874939,1050293,2777384,2734275,-1.55%
대만,Southern Region,Chiayi City,72573,82067,267651,252028,-5.84%
대만,Southern Region,Chiayi County,96846,115112,492981,464164,-5.85%
대만,Southern Region,Pingtung County,142140,175270,801012,755047,-5.74%
대만,Southern Region,Penghu County,16445,19172,86967,81738,-6.01%
대만,Eastern Region,Taitung County,33702,40343,201039,189452,-5.76%
대만,Eastern Region,Hualien County,69772,76935,309941,300406,-3.08%
대만,Kinma Region,Kinmen County,14006,16510,57221,67173,17.39%
대만,Kinma Region,Lienchiang County,2269,3226,14604,11813,-19.11%
